APP_name	Res_base	ID	ID_name	size	data	res_filename	color_num	ABMAB2_converted
APP_CAMERA	34154	34208	IMG_ID_CAMERA_OSD_ZOOM_HEAD	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_HEAD.9SLICE.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34209	IMG_ID_CAMERA_OSD_ZOOM_INC	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_IN.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34210	IMG_ID_CAMERA_OSD_ZOOM_DEC	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_OUT.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34211	IMG_ID_CAMERA_OSD_ZOOM_INC_SEL	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_IN_DOWN.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34212	IMG_ID_CAMERA_OSD_ZOOM_DEC_SEL	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_OUT_DOWN.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34213	IMG_ID_CAMERA_OSD_ZOOM_INC_DIS	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_IN_DIS.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_CAMERA	34154	34214	IMG_ID_CAMERA_OSD_ZOOM_DEC_DIS	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\CAMERA\\OSD\\ZOOM_OUT_DIS.BMP	.\mtkapp\camera\camerares\CameraRes.res	-1	N
APP_IMAGEVIEWER	34755	34757	IMG_ID_IV_ERROR	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\IMAGEVIEWER\\IV_ERROR.BMP	.\mtkapp\ImageView\ImageViewRes\imgview.res	-1	N
APP_IMAGEVIEWER	34755	34758	IMG_ID_IV_LOAD	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\CAMERA\\IMAGEVIEWER\\IV_LOAD.BMP	.\mtkapp\ImageView\ImageViewRes\imgview.res	-1	N
APP_SOUNDRECORDER	35098	35099	IMG_ID_SNDREC_MAIN_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SOUNDRECORDER\\SB_SR.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35100	IMG_ID_SNDREC_BACKGROUND	1255	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_BG.GIF	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35101	IMG_ID_SNDREC_ANIMAL	2105	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_RECORDING.GIF	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35102	IMG_ID_SNDREC_BUTTON_REC_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_RECORD_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35103	IMG_ID_SNDREC_BUTTON_REC_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_RECORD_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35104	IMG_ID_SNDREC_BUTTON_REC_P_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_R_PAUSE_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35105	IMG_ID_SNDREC_BUTTON_REC_P_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_R_PAUSE_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35106	IMG_ID_SNDREC_BUTTON_PLAY_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PLAY_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35107	IMG_ID_SNDREC_BUTTON_PLAY_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PLAY_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35108	IMG_ID_SNDREC_BUTTON_PLAY_P_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PAUSE_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35109	IMG_ID_SNDREC_BUTTON_PLAY_P_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PAUSE_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35110	IMG_ID_SNDREC_BUTTON_PREV_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PREVIOUS_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35111	IMG_ID_SNDREC_BUTTON_PREV_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PREVIOUS_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35112	IMG_ID_SNDREC_BUTTON_NEXT_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35113	IMG_ID_SNDREC_BUTTON_NEXT_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35114	IMG_ID_SNDREC_BUTTON_LIST_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_UP.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35115	IMG_ID_SNDREC_BUTTON_LIST_DN	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_DOWN.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35116	IMG_ID_SNDREC_BUTTON_REC_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_RECORD_DISABLE.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35117	IMG_ID_SNDREC_BUTTON_PLAY_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PLAY_DISABLE.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35118	IMG_ID_SNDREC_BUTTON_PREV_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_PREVIOUS_DISABLE.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35119	IMG_ID_SNDREC_BUTTON_NEXT_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_DISABLE.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_SOUNDRECORDER	35098	35120	IMG_ID_SNDREC_BUTTON_LIST_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\SNDREC\\SR_NEXT_DISABLE.BMP	.\mtkapp\Sndrec\SndrecRes\Sndrec.res	-1	N
APP_FMRDO	35399	35400	IMG_ID_FMRDO_SKIN_1_TITLE_BG	60	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\TITLE.9SLICE.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	11	Y
APP_FMRDO	35399	35401	IMG_ID_FMRDO_SKIN_1_TUNER_SCALE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\INDICATOR.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35402	IMG_ID_FMRDO_SKIN_1_TUNER_SCALE_INDICATOR	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\IND.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35403	IMG_ID_FMRDO_SKIN_1_VOLUME	194	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\VOL_FULL.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	36	Y
APP_FMRDO	35399	35404	IMG_ID_FMRDO_SKIN_1_VOLUME_BG	194	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\VOL_NONE.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	36	Y
APP_FMRDO	35399	35405	IMG_ID_FMRDO_SKIN_1_POWER_BUTTON_ON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\POWER.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35406	IMG_ID_FMRDO_SKIN_1_POWER_BUTTON_OFF	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\POWER_OFF.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35407	IMG_ID_FMRDO_SKIN_1_SEARCH_UP_BUTTON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\FORWARD.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35408	IMG_ID_FMRDO_SKIN_1_SEARCH_DOWN_BUTTON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\BACK.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35409	IMG_ID_FMRDO_SKIN_1_STEP_UP_BUTTON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\NEXT.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35410	IMG_ID_FMRDO_SKIN_1_STEP_DOWN_BUTTON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PREV.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35411	IMG_ID_FMRDO_SKIN_1_BUTTON_BG	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\BUTTON.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35412	IMG_ID_FMRDO_SKIN_1_BUTTON_DISABLE	26	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\DISABLE.9SLICE.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	1	Y
APP_FMRDO	35399	35413	IMG_ID_FMRDO_SKIN_1_BUTTON_HIGHLIGHT	26	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\HIGHLIGHT.9SLICE.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	1	Y
APP_FMRDO	35399	35414	IMG_ID_FMRDO_SKIN_1_REC	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\RECORD.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35415	IMG_ID_FMRDO_SKIN_1_REC_PAUSE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\RECORD_PAUSE.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35416	IMG_ID_FMRDO_SKIN_1_NUM_0	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\0.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35417	IMG_ID_FMRDO_SKIN_1_NUM_1	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\1.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35418	IMG_ID_FMRDO_SKIN_1_NUM_2	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\2.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35419	IMG_ID_FMRDO_SKIN_1_NUM_3	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\3.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35420	IMG_ID_FMRDO_SKIN_1_NUM_4	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\4.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35421	IMG_ID_FMRDO_SKIN_1_NUM_5	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\5.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35422	IMG_ID_FMRDO_SKIN_1_NUM_6	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\6.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35423	IMG_ID_FMRDO_SKIN_1_NUM_7	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\7.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35424	IMG_ID_FMRDO_SKIN_1_NUM_8	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\8.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35425	IMG_ID_FMRDO_SKIN_1_NUM_9	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\9.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35426	IMG_ID_FMRDO_SKIN_1_NUM_COL	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\COL.BMP	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35427	IMG_ID_FMRDO_RDS_SKIN_1_RDS_UP	1326	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_RDS_ON.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	275	Y
APP_FMRDO	35399	35428	IMG_ID_FMRDO_RDS_SKIN_1_RDS_DOWN	864	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_RDS_OFF.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	168	Y
APP_FMRDO	35399	35429	IMG_ID_FMRDO_RDS_SKIN_1_RDS_DISABLE	934	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_RDS_DIS.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	194	Y
APP_FMRDO	35399	35430	IMG_ID_FMRDO_RDS_SKIN_1_TP_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_TP_ON.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35431	IMG_ID_FMRDO_RDS_SKIN_1_TP_DOWN	586	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_TP_OFF.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	113	Y
APP_FMRDO	35399	35432	IMG_ID_FMRDO_RDS_SKIN_1_TP_DISABLE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_TP_DIS.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35433	IMG_ID_FMRDO_RDS_SKIN_1_AF_UP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_AF_ON.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	-1	N
APP_FMRDO	35399	35434	IMG_ID_FMRDO_RDS_SKIN_1_AF_DOWN	634	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_AF_OFF.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	125	Y
APP_FMRDO	35399	35435	IMG_ID_FMRDO_RDS_SKIN_1_AF_DISABLE	716	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FMRADIO\\SKINTHEME\\FMR_AF_DIS.PNG	.\mtkapp\FMRadio\FMRadioRes\FMRadio.res	141	Y
APP_AUDIOPLAYER	35700	35701	IMG_ID_AUDPLY_PLAY_ANIMATION	3114	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PLAY_ANIMATION.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	403	Y
APP_AUDIOPLAYER	35700	35703	IMG_ID_AUDPLY_FILE_WAV_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35704	IMG_ID_AUDPLY_FILE_AMR_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35705	IMG_ID_AUDPLY_FILE_AAC_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35706	IMG_ID_AUDPLY_FILE_AUD_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35707	IMG_ID_AUDPLY_FILE_MID_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35708	IMG_ID_AUDPLY_FILE_IMY_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35709	IMG_ID_AUDPLY_FILE_UNKNOWN_ICON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\FILEMANAGER\\FM_SIAUDIO.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35710	IMG_ID_AUDPLY_MAIN_SKIN1_BG_TITLE	60	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\TITLE.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	11	Y
APP_AUDIOPLAYER	35700	35711	IMG_ID_AUDPLY_MAIN_SKIN1_BG_PROGRESS	24	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PROGRESS_BG.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	1	Y
APP_AUDIOPLAYER	35700	35712	IMG_ID_AUDPLY_MAIN_SKIN1_BG_VOLUME	194	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\VOL_NONE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	36	Y
APP_AUDIOPLAYER	35700	35713	IMG_ID_AUDPLY_MAIN_SKIN1_BG_BUTTON	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\BUTTON.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35714	IMG_ID_AUDPLY_MAIN_SKIN1_FG_DOWN	26	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\HIGHLIGHT.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	1	Y
APP_AUDIOPLAYER	35700	35715	IMG_ID_AUDPLY_MAIN_SKIN1_FG_DISABLE	26	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\DISABLE.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	1	Y
APP_AUDIOPLAYER	35700	35716	IMG_ID_AUDPLY_MAIN_SKIN1_VOLUME_INDICATOR	194	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\VOL_FULL.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	36	Y
APP_AUDIOPLAYER	35700	35717	IMG_ID_AUDPLY_MAIN_SKIN1_PROGRESSBAR	32	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PROGRESS_FILL.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	5	Y
APP_AUDIOPLAYER	35700	35718	IMG_ID_AUDPLY_MAIN_SKIN1_PROGRESSBAR_FAIL	24	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PROGRESS_FAIL.9SLICE.PNG	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	1	Y
APP_AUDIOPLAYER	35700	35719	IMG_ID_AUDPLY_MAIN_SKIN1_PREV	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PREV.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35720	IMG_ID_AUDPLY_MAIN_SKIN1_NEXT	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\NEXT.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35721	IMG_ID_AUDPLY_MAIN_SKIN1_PLAY	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PLAY.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35722	IMG_ID_AUDPLY_MAIN_SKIN1_PAUSE	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\PAUSE.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35723	IMG_ID_AUDPLY_MAIN_SKIN1_STOP	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\STOP.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35724	IMG_ID_AUDPLY_MAIN_SKIN1_NUM0	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\0.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
APP_AUDIOPLAYER	35700	35725	IMG_ID_AUDPLY_MAIN_SKIN1_NUM1	0	..\\..\\CUSTOMER\\IMAGES\\PLUTO_ENCODE\\MAINLCD\\MULTIMEDIA\\1.BMP	.\mtkapp\AudioPlayer\AudioPlayerRes\AudioPlayer.res	-1	N
